__xxx_ks	2017/02/14 23:23:44	@lov @Sakurada_Kaoru\n\n嬉しいこと言ってくれるのね､ ふふ｡\n…うん､ 良いんじゃないかな?素敵な設定。 ( ♡ )
act_moko	2017/02/14 23:23:44	@umeyashikimsmn わかりすぎてて今日何度天を仰いだか……
niracosta4	2017/02/14 23:23:44	RT @mirainoshiten_6: カレー好きな人おすすめのTシャツ https://t.co/s3GwRNbofx
tj_seanchx	2017/02/14 23:23:44	トラジャ現場に入りたくて仕方ないよね(受験生)
Yuto20020	2017/02/14 23:23:44	RT @K_Y_K_Z_K_46_: 好きな曲があったらRTして拡散しよう！\n『青空が違う』\n『語るなら未来を…』\n『渋谷からPARCOが消えた日』\n『渋谷川』\n『大人は信じてくれない』\n『サイレントマジョリティー』\n『世界には愛しかない』\n『二人セゾン』… 
sshino0122	2017/02/14 23:23:44	@miya_yurina1105 \nなるほど！けどしのには伝わってこない。笑
da_ice_13v	2017/02/14 23:23:44	@_____phase \n\n神は不平等だ
sspark03	2017/02/14 23:23:44	@hiroaki4816 やめろよ左がボンボに見えるだろ
nisumo_shuta	2017/02/14 23:23:44	@honoka7001 相変わらずそうで何よりですよ
uruta09	2017/02/14 23:23:44	バレンタインなのにチョコ1個も貰ってない……！(受験生だし入試あったから仕方ない) https://t.co/jFSU8z8eBh
gtr_32	2017/02/14 23:23:44	@yu_yu_0401 https://t.co/zqDzPYRfs9\n参考までに
clover_1008	2017/02/14 23:23:45	ｼﾓﾈﾀｼﾞｼｭｸｽﾙﾜ
2chGundam	2017/02/14 23:23:45	俺のアダ名が赤い彗星wwwwww
ai_ka0724	2017/02/14 23:23:45	テルマ君のツイート見たら寝よ
Unidentified_P	2017/02/14 23:23:45	@masa961 チョコ練り込んだバームクーヘンでしたわ(
tidsur09	2017/02/14 23:23:45	RT @ryuuseee: アステリオスにチョコあげてぱぁ〜〜〜っとさせたい https://t.co/CI0a9yR58A
bouzu_megane	2017/02/14 23:23:45	@konzy_suzhan 間に合いそうなら楽しんできてね。僕は21日はわからないけど今週は全部バイトとかぶってる、、、
HamadAlRuzuq	2017/02/14 23:23:45	RT @boo_meru_tyyy: 明日はライブー(*'ω'*)
XLec22	2017/02/14 23:23:45	@L7_SAYANYAN 服は一般的なサイズだから入るぞ✨\nMステはコーンロウにする時間がなかっただけかもしれんがめっちゃかっこよかった！！
shio_mnk	2017/02/14 23:23:45	今日もケツイキたくさんさせられたのでぐっすり眠れそうです！おやすみなさい〜
zones_banette	2017/02/14 23:23:45	ミロン君、Yまで来てるのかな？
torenokurusuke	2017/02/14 23:23:45	映像電伝虫を捕まえました！\nフォクシー海賊団が麦わらの一味にデービーバックファイトを挑んだようです!!\nhttps://t.co/sb82KRuJ44　#トレクル https://t.co/s6neW3Vw3N
carin_arms	2017/02/14 23:23:45	バレンタインテロ🙆🏻 https://t.co/jQIkYcV6qB
coco44444	2017/02/14 23:23:46	RT @KiehlsJP: キールズ バタースティック リップ トリートメントは、3色展開！！「ほら、一瞬で“もとから美人”」 の血色リップ、リツイートしてくださった方、抽選で15名様にお友達ギフト用も合わせておひとり2本ずつプレゼントいたします。… 
kizuna_97	2017/02/14 23:23:46	家事全てやってないけど、なーんにもしたくなーいー\n実家にーかえりたーいー
yururin_ringo	2017/02/14 23:23:46	芹澤推しにブロられるのはまぁあるかなとは思ってたけどまさか桃越、、、すいませんほんとあなたの方が断然桃越のこと好きですよ知ってますほんとわたしなんて申し訳ないですってくらいだよ…
Aku__sai	2017/02/14 23:23:46	RT @minasuberi27: 友達の作ったゼイラムが完成したので一緒に撮ってもらったー！！ https://t.co/9aNMGURXpr
taku_rock1227	2017/02/14 23:23:46	あーやっぱかいじゅう楽しいいいい
munimuni_erolin	2017/02/14 23:23:46	冬のAVまつりの景品交換忘れてたのよ。\n全部ユーリの缶バッジでいいか。\nどうせ届いたら娘が\n「ヴィクトルや～カッコイイ～ これ欲しくなっちゃったな～(ﾁﾗｯ)」\nってするんだもん。\n複数頼めるものじゃないと無理なのよ･･･\nなんであんなに二次元イケメン大好きなのか('A`)
kanato0117	2017/02/14 23:23:46	バレンタインなんも描けなかった
ytm__h12	2017/02/14 23:23:46	@nenn_chi \n\n可愛いな
gg5656g	2017/02/14 23:23:46	@cranedemonstrat 父親のお下がりだけど思ったより仕事してる
TKN_xx29	2017/02/14 23:23:46	@HXT2_0 前も聞いた
AKANKO65131	2017/02/14 23:23:46	AYANO姫のお戯れROOM 配信中!!\n初見さんも大歓迎♡一緒に楽しくおはなししましょ！\nhttps://t.co/PmByOlnCeZ
f09y12	2017/02/14 23:23:46	でもな・・・ときどき赤ん坊みたいに甘えてみたくなるときがあるんだよ。あったかあい気持ちになれるんだよ。　のび太
kumaking021	2017/02/14 23:23:46	めちゃくちゃ欲しい https://t.co/M4I3NvOXxt
bxv26259290	2017/02/14 23:23:47	別に彼氏に\n女と遊ぶなとか言わん\n女と連絡とるなとも言わん\n\nただ自分との時間を\n大切にして欲しいだけ、\nそこら辺の女友達と\n同じ扱いをして欲しくないだけ、\n\n手つなぐのも、\nちゅーするのも、｢好き｣って\n言う相手も全部彼女だけ\nそれならいいかな
aosoratea_dream	2017/02/14 23:23:47	LE発送連絡がきまして恐らく明日受け取れるかと思います。\nご連絡は明日または明後日中にさせて頂きますが、仕事の都合上、全ての同日での発送の希望に添えない場合がございます。ご了承頂けますと幸いです。
jikowhoplaygrcs	2017/02/14 23:23:47	@N_BTQ これゲーセンで取れるんですか！？差し支えなければどこのゲーセンか教えていただきたい……m(__)m
shinonomesoufle	2017/02/14 23:23:47	ウワ～～ッ長かったけど観て良かった～～何言ってるかわかんなかったけど観て良かった～～
kaeru_1707	2017/02/14 23:23:47	@SHIHO19980504 いいですねそれ。ちょっとやってみます
tapiocawa19474	2017/02/14 23:23:47	RT @saibou_111: 「わたしがタイトルも言うのは、タイトルも歌詞の一部だとおもってるからです」 #DOMMUNE
sui_muse	2017/02/14 23:23:47	@pu_ko__ \n\nねえそれすごい迷ってるううう！！！\nその日行くと3日連続ライブになっちゃうんだけど、でも行きたいいい〜\nぷるこちゃん行く？？
hew5260	2017/02/14 23:23:47	「ドラゴンボールZ ドッカンバトル」\nハッピーバレンタイン!!\nかわいいあの子が仲間に・・・!?\n「ヒロインコレクション」ガシャ開催中!!\nhttps://t.co/DGiXP2hNZi  \n#ドラゴンボール #ドッカンバトル #つくってドッカン #バレンタイン
izumi_note	2017/02/14 23:23:47	RT @rukoruko4: マジョリカマジョルカの改悪広告イメージを見て、KATEの広告モデルが木村カエラになったら、業績ガタ落ちした時のことを思い出した。それまでのハードゴシック＆アバンギャルドなCM、カッコ良くて好きだったなぁ…ブランドコンセプトとは、時代や流行に媚びては…
l_e6j	2017/02/14 23:23:47	@Yu_ch_rinpana 後悔もありましたけど、なんだかんだで出会えてよかったです笑
ika_matsuri	2017/02/14 23:23:47	RT @koneko_t: 今年のバレンタインは、去年に引き続きそっくりスイーツ！カレー大好きな夫のためにカレーみたいなケーキを作りました～！びっくりとか通り越して呆然とされたけど…ｗｗｗ\n何はともあれハッピーバレンタイン！٩( ''ω'' )و https://t.co/Hg…
waysideflowers	2017/02/14 23:23:47	RT @yukisakumochi: 我が家の猫を探してます。\n\n熊本震災前震4月14日から\n行方不明です。\n名前はさくらです\n種類/雑種.三毛\n目の色は黄色\n短くかぎしっぽが特徴。\n首輪なし\nキャリア持ち\n居なくなった場所\n熊本市東区尾ノ上\nどうかお願いします😢… 
__Mizutag	2017/02/14 23:23:47	@gagajijil \nお返事ありがとうございます( ･ᴗ･̥̥̥ )💓@__Oで始まるアカウントからフォロリクします🎶
q8RucTtiYbK6xIa	2017/02/14 23:23:47	スペシャル島でコロシアムが開催！\n★2/8(12:00)から３週間限定★\nコロシアムにチンジャオ達が登場！\nhttps://t.co/HcxvRQk7Wl　#トレクル https://t.co/uYGdXBeZVa
takucccchan	2017/02/14 23:23:47	RT @kinataku4loveya: たくちゃんwww https://t.co/ZEviT1xRfJ
sen_akatsuki	2017/02/14 23:23:47	こちらの色紙イラストを、このツイートをRTしてくれた人の中から抽選で1人に差し上げます。1部模写であることをご理解の上、ご参加ください。ヨハネちゃんのことが好きな人に差し上げたいです。宜しくお願いしますm(_ _)m 〆2/16… https://t.co/mjC3UEukcG
m7kn	2017/02/14 23:23:48	@893century 動物園なら匂い気にならないし動物の貴重なタンパク源になるから生産的で良いかもな
neo_neo_egg	2017/02/14 23:23:48	夢ノ咲には道化が多すぎるのな！？？？アイドルだからなのかな！？好きです！！！
mmg_trml	2017/02/14 23:23:48	RT @rhaps0dy68: 「ひさしの魅力をもっと知ってもらおうって社をあげて取り組んでいく筈だったんだけど、その前に勝手にYouTubeとかに上げた奴？で火がつくっていうね…もう事務所いらないわアイツ！」\n社をあげてってあたりでもう…もう…
honeysousaku	2017/02/14 23:23:48	モブ3が１番調子乗ってんなお前まじ覚えとけよ
taku_pok	2017/02/14 23:23:48	RT @k0koro_091: バレンタイン乙女ユッキください https://t.co/c5XY9OYNmT
yoko00407	2017/02/14 23:23:48	RT @yigra_don: バレンタインなのでちょっと頑張る五十嵐響子 https://t.co/7oqMNy79M6
140ymheng09	2017/02/14 23:23:48	@kuuyaruna    うんち提案
sattanxxx	2017/02/14 23:23:48	SNSの闇を見た
WILLCOM_shine	2017/02/14 23:23:48	RT @syakkin_dama: 最終目標はうまいコロッケを作ることであって、みじん切りの達人になることでもパン粉つけの名人になることでもないんですよね。
uzarode_bot	2017/02/14 23:23:48	@minky_ponta おやすみなさいっつかいつまで起きてたんですかｗｗｗｗｗｗｗｗｗｗｗｗｗｗ早く寝ましょうよｗｗｗｗｗｗｗｗｗｗｗｗｗもうそうやってるから肌が荒れるんですよ荒れ荒れじゃないですか荒れっ荒れ！！！！！だから早く寝なさｗｗｗｗｗｗほらはよはよｗｗｗｗｗｗｗ
Yu_zan14	2017/02/14 23:24:05	RT @tsukampo: ツイッターで5年以上フォローしてると「この人変わっちゃったなあ」と心配になる人もいれば「この人全然変わらねえなあ」と心配になる人もいる
PhX0d	2017/02/14 23:24:05	@ariho723 @prplyic__cbcn \nまあ ゆるーす 💙
xxx_LEMONeD	2017/02/14 23:24:05	日々の積み重ねって大事なんだよ。良いところも悪いところも見てる人は見てるから。\n無理やりやらされてる訳じゃないんだからやることしっかりやるべき。\n\n死ぬ気でやれよ死なねえから;(∩´﹏`∩);本当に大事なものは失いかけたり実際に失ってから気づく。それじゃ遅いんだよ
BwAkr	2017/02/14 23:24:05	@Xgame_LAILAH 隠し方雑すぎてわらう
maimain20	2017/02/14 23:24:05	@angelegg_1999 ね、そしてなんでこんな薄暗いところで撮ったのかww
ki_h0912	2017/02/14 23:24:05	RT @nanokyanon_1212: 本日のランチは純豆腐 https://t.co/NzVDjnEUth
kataekubomai	2017/02/14 23:24:05	RT @SOFFet_OFFICIAL: いよいよ本日店着日、明日ニューアルバムリリース！アルバムリリースに伴ってのメディア情報がHPにアップされました！各地のラジオ、TV、ぜひご視聴ください！https://t.co/I44jllJRAH https://t.co/nc6MG…
many_winged	2017/02/14 23:24:05	@ynks_ymm うひぃありがとうございます服着て土下寝します
UJi2YIBYtHOA6WL	2017/02/14 23:24:05	@nogi4zaka63710 @nogiyagi46 久しぶりに皆で開封できるね！
haha4hahahahaaa	2017/02/14 23:24:05	最近asukamailタイミングよく見ることできないわー\nすぐ見れたらいいんだけどなー\nごめんねー
74_masutaka	2017/02/14 23:24:05	RT @her0ism: 今年のグラミーはとにかくグッときた。泣けた。グラミー賞のあとは錚々たる日本人音楽プロデューサーの方々と熱く語らい飲み会。心の中の中2の自分が舞い上がるほどのメンツで、飲む隙もなかった。頑張るしかないな。そして！NEWS「EMMA」1位おめでとうございま…
shi_nash17	2017/02/14 23:24:05	RT @harunasu_0: #創作版深夜の真剣お絵描き60分一本勝負 お題：バレンタイン https://t.co/oeikqw3D2F
newsantn4	2017/02/14 23:24:05	【朗報】ダルビッシュ&田中、MLB公式選出バッテリーランキングの3位&4位に選ばれる https://t.co/AgJvcxi6kf #ニュース #NEWS
0x0_ta2	2017/02/14 23:24:05	@wassyaaaaaa B612の魔法です……(∩^o^)⊃━☆ﾟ.*･｡
Oe5Ajp2	2017/02/14 23:24:05	RT @nanasan1014: これ。考えた人すごいなー。 https://t.co/p07jhXhjkm
aka_akasan	2017/02/14 23:24:05	aka_akasanさんの脳内は「帰」45%「勇」15%「恋」10%「無」20%「月」10% ポイント:200pt ランキング:122833位 https://t.co/FIXj8nAzHg #twimaker
reyouyu	2017/02/14 23:24:05	@book_rio82  【Fate/EXTRA CCC】キャスター宝具解禁イベント【無垢心理領域】 (25:46) https://t.co/I4CcBKzTAg\nこれをどうしても見てほしくてですな....時間ある時でいいんですはい...是非とも...何卒....!!
x__syuto__x	2017/02/14 23:24:05	@hutomomo_man \nまぁ、それが一番早いからねぇ…\nあー、それは何か分かるかもw\nそれで結局安くなるって言う…(´･_･`)
take_moto_bot	2017/02/14 23:24:06	折りなよ甲本っち。キミのコトを恨んだりしないから。
runawaytrainbot	2017/02/14 23:24:06	@SSSnasuko 不安なキモチがすっぱい　ぶる〜べりぃ とれいん
k0318198803	2017/02/14 23:24:06	蒸気船マークトゥエイン号は｢マークトゥエイン号｣の名称で浦安市に船籍登録されている
__szk__szk	2017/02/14 23:24:06	@frntm_official \n今は？？
YOSHi_gid	2017/02/14 23:24:06	@kkbdsyo 意識はしてないですが結果絞られてしまったんじゃないですかね。。。笑\n\nあとは純粋にホルモンと歯列矯正したせいだと思います。
yota_kk	2017/02/14 23:24:06	RT @aiconarumiyabot: すごく近距離にすごく低い目的を作っておけば\nこまめに生き延びていけそうな気がする。目標なんてちっっっさくていい、届かないと頑張れないから。
ckm28	2017/02/14 23:24:06	@miyako84otori ネコババしたの？
otomeketoshi	2017/02/14 23:24:06	子供たちは不法投棄したけど、555で満たされるの時はきついけど、評価を維持するのおなかが下がってると同じように言葉も、3月の！
yuu_ghoul_aka	2017/02/14 23:24:06	RT @shin0708w: 二人目の金木君、\nなんかイケメンっぽい。\nどちらも一発描きです〜\n\n・・・おやすみなさい〜😪 https://t.co/He4I7Y9DWJ
furirinsuki	2017/02/14 23:24:06	チョコよりふりりんママ欲しい
Huge_Phoenix	2017/02/14 23:24:06	RT @ryuzoji21: 艦これを他の企業が開発したら\n\n・任天堂\n中破グラが無くなる\n\n・スクエニ\n艦娘が目からビームを出す\n\n・Cygames\n艦娘ガチャゲーになる\n\n・バンナム\nTHE 艦娘\n\n・システムソフト・アルファー\n萌え萌え二次大戦になる\n\n・フロム\nアーマー…
masaUVER1228	2017/02/14 23:24:05	【バカッター】\n\nオタサーの姫がツイッターに\nとんでもない写真をアップして炎上ww\n\n画像⇒https://t.co/q0xOh9EDRK \n\nこの女…やばすぎる…\nhttps://t.co/hCgKhfdAF0
MegaColonyQueen	2017/02/14 23:24:06	あっ、そうそう、旦那の協力のおかげでアローラ図鑑コンプリートさせていただきました✨\n色違いに出会えるといいな～♪ https://t.co/cRbE38XYER
sisimaraizar	2017/02/14 23:24:07	TLに流れてくるミラクルニキの「天才スタイリストである私にとって、○○な洋服が一番手に入れたいものだ〜」みたいな文章が日本語不自由すぎて毎回笑ってる
MeeR_Yuu_bot	2017/02/14 23:24:07	長瀬智也パネェよ長瀬・・・（チラッ
0rurumi0	2017/02/14 23:24:07	RT @PiN_KuMa: 夫さんが生きてたということよりも、\n夫さんが宮藤さんだったという衝撃が止まらない！！！！！\n #カルテット
pulse_406	2017/02/14 23:24:07	ナンダアアーー！？！？
armi71539	2017/02/14 23:24:07	@irodori0331 可愛いんですけど…笑\nここまで気持ちよく寝られると、さすがに何も出来ないですよね…笑\nとりあえずお腹をもしゃもしゃしておきました(￣∀￣)
BAKKENbot	2017/02/14 23:24:07	＼ﾀﾞｲﾝｽﾚｲﾌ／ https://t.co/UikayoWemm
giantspekepon25	2017/02/14 23:24:07	@YG_K22S \nなんだよ（笑）
kaedesama_love_	2017/02/14 23:24:07	@cat_bus3 \n猫ちゃんの違うやつ私も買いました💕\nあいぷちゃんとお揃い💗
0huruya	2017/02/14 23:24:07	RT @tacumi__: くっ………………詠みたい……………；； https://t.co/6HZw4BtPEu
__shige_nn	2017/02/14 23:24:07	ちゃんとチョコ(複数形)をもらった(らしい)弟に夜23時の姉の言葉\n\n「夜中にチョコ食べるとニキビできるよ」
TATSUYA1863	2017/02/14 23:24:07	@shunki0006 おかえり！
hana_atr	2017/02/14 23:24:08	タイムシフトしてて正解だったわ、面白そー
74_to	2017/02/14 23:24:08	描くつもりではおりました\nふんどし的なものを
yuririn2222	2017/02/14 23:24:08	無償なら無償で全然いいと思うしそういう人もいるだろうし純粋にすごいなーと思うんだけど、情報クレクレな奴にはなかなかいい話はやってこないよね。整形も、今流行りのp活も、働きやすいオシゴト先も。
kentonatsuki_	2017/02/14 23:24:08	@cherry_sz5 ありがとうございます！なつきでよいですよ✨✨
117cm190kg	2017/02/14 23:24:08	RT @GeeGaku: 最下位の子が優勝とか草 https://t.co/3YUxlN9L2y
emp_tak	2017/02/14 23:24:08	@takahiro734 入院で一ヶ月たべなかったこともあるし慣れた笑
yasuji_s	2017/02/14 23:24:08	@Sankei_news\n未だ確証された訳じゃないんだよねぇ。\n#金正男  #暗殺
kureyon_s2	2017/02/14 23:24:08	@hayashin_sabu \nどんなはやしんもすき〜🎈
627_shinji	2017/02/14 23:24:08	てるまさ めちゃめちゃおこなう
miki_0110_	2017/02/14 23:24:08	RT @Eg_Vocal: Best Friend's Girl ／ 今市隆二＆登坂広臣＆数原龍友＆片寄涼太\n\n4人のハモりに隆二のアレンジ半端ない。 https://t.co/XSun1l5a6E
gonorikuson	2017/02/14 23:24:08	RT @Va_UR_MK: 下駄箱に入ってたの人生初(男子校) https://t.co/IXFazEzTmY
03_mad_03	2017/02/14 23:24:09	まったく意識してなかったから驚きしかない。たまにそういうミラクルする
yhms_12	2017/02/14 23:24:09	生歌…😳たのしみ…😳✨✨✨✨✨✨✨
chamesiro1997	2017/02/14 23:24:09	@SIF_ken_kani おつあり！マカロン1桁あくしてね
Rock_N_Roll71	2017/02/14 23:24:09	@haaasu_ocd ありがとう〜😊✨\nおけい!!改めてよろしくね(*˙︶˙*)ﾉﾞ
quanta72	2017/02/14 23:24:09	【現在1CHEER♡】侑杏の声が聞けるよ！ https://t.co/uyXMVUJJjd #CHEERZ #ちあボイス
dreamhika	2017/02/14 23:24:09	RT @risa_tinen126: 知念くん寄りのall担 93line🐭💕\n同担さん濃く絡みたいです🙆\n◎ある程度常識マナーのある方\n◎出来れば年齢近めな方🌻\n\n気になった方お迎え行かせて頂きます🏃🏃… 
yu_so_tnd00	2017/02/14 23:24:09	ほら栃木県。
burocari	2017/02/14 23:24:09	@dog_better お土産はないしカンガルーは見たしエアーズロック遠いしコアラ可愛すぎた🐨
reicocolre19	2017/02/14 23:24:09	@xl_aak3 この映画３回くらい推したつもりやけど、、、🙄（笑）シリーズ4作あるけど１日で見てしまうとおもう✌️
Gv3aGjAqnTcnkkw	2017/02/14 23:24:09	RT @BSJ_YUKA: 今日のテストのことは…もぉ忘れた笑←すぐ忘れるタイプ👍\n明日の3教科頑張り中👊ｗ\n社会数学保体なんだけどみんなは得意ですかー📣\n3教科ともいい点取りたい！！\n\n🎁バレンタイン🍫もらった？ゆかねおばあちゃんからもらった✌🙌
furei_321	2017/02/14 23:24:09	@rinsyan_tukai おやすみ〜ԅ(≖‿≖ԅ)
otohane0306	2017/02/14 23:24:09	RT @NHK_PR: ３号から、バレンタインにぴったりの動画をプレゼント♪\n #オモえもん（星野源）からの、想いがずっしり詰まったチョコレート。 さとし君（ムロツヨシ）と一緒に、受け止めてくださいね♡\nhttps://t.co/WyA5aIis1Z https://t.co/…
BigApple_8888	2017/02/14 23:24:10	両親と愛犬に会いに行くことが目的だったけど、結局母といつもの喧嘩別れさ
kurokamipattsun	2017/02/14 23:24:10	RT @yohanvg765: 第15回関西VGCS　4回戦　ジャフさん（ルアード）VSムラタクさん（ルアード） https://t.co/QvGOqnbpYN @YouTubeさんから
guchi_hob	2017/02/14 23:24:10	RT @_higetter_: 『カラオケMAX』セットリスト完成！\nこのセトリはヤバいね！\nあと、今回初トライのサプライズ演出もやる予定なので、会場はきっと盛り上がりっぱなしでしょう。\nDVD化とかは絶対にないので、是非会場に目撃しにいらしてください！\n https://t.…
yuu60305	2017/02/14 23:24:10	@omaegairukara \n買わない！笑
vPeachmczv	2017/02/14 23:24:10	RT @inouesonoko: お休みなさい💤🌙 https://t.co/NZ4d6RAv1a
gfdc2b18c	2017/02/14 23:24:10	@lI42hEZi5Bo6blj やばいじゃないw\n病院はよ！
0901kura_saku	2017/02/14 23:24:10	@Rinne_599 タグ反応ありがとうございます！フォローさせていただきます！
nrranmaru	2017/02/14 23:24:10	@RIN74064981 対戦ありがとうございました！自分があたふたしてるなか対応感謝です。対戦続けさせていただき嬉しかったです！またお願いします☺️
ralah0919	2017/02/14 23:24:10	子「ねぇパパ、なんでうちは一人っ子なの？」\n父「お前が早く寝ないからだよ。」\n\n＿人人人人人人人人人人＿\n＞ 早く寝ないからだよ ＜\n￣Y^Y^Y^Y^Y^Y^Y^Y^￣
y_k24	2017/02/14 23:24:10	チョコないやん。今日バレンタインデーなんやろ？チョコないで？ちゃんと回ってきてないで？1人1個貰えるんちゃうの？トランプ政権で決めてたやん。
stillpedant	2017/02/14 23:24:10	もとはジェイエスだったけれど、今の職場ではあまり通じないので、いつの間にかジャバスクと略すようになっていた。いずれにせよ通じていない気もする。略さず言うのは舌がだるい。
Muragimono_Kkr	2017/02/14 23:24:10	@x1oqe やりたい……かわいい……
pjupju0515	2017/02/14 23:24:10	RT @Story_terror: マツコの知らない世界にやってきたレミの暴走が面白すぎた https://t.co/HOIsCRaemo
RIbayashi	2017/02/14 23:24:10	安定のバレンタイン、チョコ0個。\nありがとうございました
imomushicat	2017/02/14 23:24:10	RT @suiun3319: シナリオ『水龍の眠る瓶』Ver1.00に更新しました\n#100KB祭りシナリオ\nhttps://t.co/QyGhxYD2HG
reve_p_iaya	2017/02/14 23:24:10	@reve_p_tsumugi 甘いつむぎ君も欲しいです( ˃̣̣̥ω˂̣̣̥ )♡
rbzh_bot	2017/02/14 23:24:10	ﾀﾞﾝﾎﾞｰ…ﾀﾞﾝﾎﾞｰ…
iyuchima	2017/02/14 23:24:10	RT @irasutoya: サーバルのイラスト https://t.co/UZK3ngOIUX
sugiuraayano368	2017/02/14 23:24:10	RT @6zane6: 遅いかもしれないが皆で祝おう。\n2月14日はごちうさのリゼの誕生日‼️\nさぁ集まれ、同志達よ…盛大に祝おうぜ‼️\n(当日もあげます)\n#リゼ生誕祭2017 \n#2月14日はリゼの誕生日 \n#RTした人全員フォローする https://t.co/YJJ0b…
koukayositoyo	2017/02/14 23:24:10	セブンのチョコのやつ。\n温泉に売ってたアップルパイ。\n青江ちゃんと丸さんの羊羹。 https://t.co/B31JuZCPsu
Ghinoa	2017/02/14 23:24:11	RT @madone85: 電通社員の時は「自殺するぐらいなら辞めればいいのに」とか「何を置いても逃げ出すべきだった」とか言ってた芸能人が、実際に逃げ出した女優をボロクソに叩いてるの、自殺するメカニズムをまざまざと見せつけられてる感じだ。
borutu	2017/02/14 23:24:11	ちーん
nagiEpt	2017/02/14 23:24:11	あれで通じるんだから言語ってすごい
genji102	2017/02/14 23:24:11	@GDkai33 @Ringaki1113 @y080614 まぁまぁまだバレンタインデーは終わっちゃいねーぜ（╹◡╹）あと30分もあるから希望を捨てちゃあいかんぜー？
pokemonbbs_bot_	2017/02/14 23:24:11	【コテハンシリーズ】\n真珠湾のさんばるかん
hino_Smen	2017/02/14 23:24:11	@yumimatsuo2930 豪快さが足りん！ワラ
rumia_1204	2017/02/14 23:24:11	チュウニズムやってるフォロワーさんが増えたのは嬉しい
kat4tun	2017/02/14 23:24:11	中丸出し……笑
sinyapos	2017/02/14 23:24:11	中丸出しｗｗｗ #tvasahi #ミになる図書館 #ジェネレーションチャンプ
pochiiiii0909	2017/02/14 23:24:11	@May6sk そーか！別々なのか！(-_-)\nげんきならよろしいな
c__t__8	2017/02/14 23:24:11	2人のお陰で何とかバス乗れました！！ありがとう💓
P5ptLA	2017/02/14 23:24:11	@stitch626aka74 \n\n何日が良い？
kinghourensou	2017/02/14 23:24:11	戦国コレクション（全26話）配信中！#dアニメストア https://t.co/ap2Tgq8IHF \n今から見てもまだ間に合いますよ……
KumaShadow400	2017/02/14 23:24:11	レア仲間探し力属性確率ＵＰ！\n★2/14(12:00)～2/28(11:59)期間限定★\n圧倒的攻撃力！力属性キャラを迎えよう！\nhttps://t.co/5r4yKYYJsE　#トレクル https://t.co/TfrySXVLQi
aminoglycoside_	2017/02/14 23:24:11	ふぁみぱんおじさんめっちゃいい人なんだけど
1030Kzm__8	2017/02/14 23:24:11	@ame128_OORer ジンギスカンうるさいね
2mtmsk	2017/02/14 23:24:12	@utyagi819 \nA賞も各1ですものね！\nこちらこそ、よろしくお願い致します〜！😊\n詳細が待ち遠しいですね...！
2m_a5	2017/02/14 23:24:12	シフト出るたび苛々する\nそろそろメンタルやられる
Bino_1011	2017/02/14 23:24:12	@mdmdtns たぶん言ってたけど忘れちゃった😉😉😉😉雑食！！！楽しいよね！！！最近は薫奏より零薫、薫零ばっかり読んでるから薫奏成分が欲しいよ～～～😭😭😭
suuusanairi	2017/02/14 23:24:12	@giants_myuu そろそろ電話だけじゃ耐えれなくなってきた…\nんー名前的にミルク笑\nとりあえず板チョコは食えない
AsunaCharlote	2017/02/14 23:24:12	RT @Anmi_: ハッピーバレンタイン、先輩 https://t.co/VlDA9ACCUk
KN11241	2017/02/14 23:24:12	そふとん包茎
pp_taketake	2017/02/14 23:24:12	RT @Qtf96shrimp: @suzo_utaite \n↑新アカです！！歌い手始めます！！\nフォロワーめちゃめちゃ増やしたいので是非是非フォローおねがいしますm(_ _)mフォロバします(｀･ω･´)ゞ\nワサラー団の拡散力を見せてくれww\n#拡散希望\n#拡散希望\n#拡散希…
kir_games	2017/02/14 23:24:12	@kachirunasub2 ちょこれいとしね？
Mitsuna_Mitsu	2017/02/14 23:24:12	RT @butterfly92res: @Mitsuna_Mitsu 私は美声でしかうぇええええええええええいしないからね、そこがお兄ちゃんであるじゃいあんと違うところだからね。だから濁点はいらないからね。もかしゃもかしゃうぇええええええええええええええええええええええええええ…
284km	2017/02/14 23:24:12	呪術師はかわいい
keeee____n	2017/02/14 23:24:12	オークションよりかんたんなフリマアプリ【メルカリ】をはじめたよ♪会員登録時に招待コード「FBSQUP」を入れると、300円分のポイントがもらえるよ！\nhttps://t.co/6scTLBaRqf
2_0v	2017/02/14 23:24:12	＠1 深センオープン そらみみhttps://t.co/iQPqx3Jlvn
mr__nk_	2017/02/14 23:24:12	RT @shion_lo0622ve2: <2017/02/14 tue>\n▶︎HAPPY VALENTINES…♡♡''\n\n「女子力高すぎ！！うますぎ！売れる！」\nと言われてみたいです、、\n\n来年はみたか様々につきっきりで指導を受けながら女子力高めたいですね？みのおんち… 
Blair_alone	2017/02/14 23:24:12	@sheeprevolution \n本性を現したな…！？元カノの名前言っちゃうぞ？( 'ω' و(و"
__melvell	2017/02/14 23:24:13	直接目を見て話がしたいとまた夢女を発揮している
Nillti_17spl	2017/02/14 23:24:13	ハーゲンダッツうめぇ
keta1213	2017/02/14 23:24:13	あついって言ったのに？
majesticguy00	2017/02/14 23:24:13	RT @92honey_: - えっちな子猫ちゃんを躾けてくれる御主人様を探し中。行為も猥談もだーいすきな女の子。早く逢いに来てね？にゃん。(r20)  #RTしたbotとペンを迎えにいく #RTしたbotとぺンを迎えにいく
rikohotaru	2017/02/14 23:24:13	中丸出しww\n#ミになる図書館
